timestamp,open,high,low,close,volume
1748821920000,100.090662,100.122058,100.090662,100.122058,0.01719
1748821980000,100.116912,100.119941,100.106599,100.106599,0.01038
1748822040000,100.112045,100.113874,100.102349,100.102349,0.01452
1748822100000,100.107288,100.134457,100.104450,100.120214,0.01374
1748822160000,100.137171,100.143553,100.128073,100.128077,0.01956
1748822220000,100.135944,100.138443,100.116019,100.116019,0.03385
1748822280000,100.114200,100.136893,100.109633,100.136893,0.02658
1748822340000,100.118111,100.124179,100.112052,100.122055,0.01707
1748822400000,100.104491,100.124187,100.086295,100.086295,0.04764
1748822460000,100.093946,100.120877,100.078806,100.120877,0.08799
1748822520000,100.104232,100.123012,100.104207,100.105724,0.04828
1748822580000,100.106329,100.143613,100.100278,100.116359,0.02699
1748822640000,100.122407,100.126943,100.113923,100.126943,0.02465
1748822700000,100.115136,100.163249,100.115136,100.163249,0.03213
1748822760000,100.168708,100.168708,100.125034,100.125034,0.05266
1748822820000,100.142991,100.142991,100.095442,100.127143,0.03593
1748822880000,100.128435,100.128435,100.096276,100.096276,0.02425
1748822940000,100.115340,100.115340,100.088066,100.088066,0.029
1748823000000,100.092692,100.092692,100.072445,100.072445,0.03772
1748823060000,100.054309,100.088780,100.054301,100.066391,0.02417
1748823120000,100.057326,100.089553,100.052684,100.089553,0.02907
1748823180000,100.088647,100.089023,100.078684,100.078684,0.02427
1748823240000,100.081707,100.087136,100.059442,100.059442,0.02868
1748823300000,100.065487,100.068433,100.046749,100.063382,0.03148
1748823360000,100.066399,100.081503,100.066399,100.081503,0.0198
1748823420000,100.076275,100.084537,100.075466,100.075466,0.01378
1748823480000,100.081506,100.111709,100.081506,100.111709,0.02436
1748823540000,100.105661,100.105661,100.087550,100.087550,0.01634
1748823600000,100.078480,100.096610,100.078480,100.096610,0.0187
1748823660000,100.084428,100.096637,100.075677,100.075677,0.01398
1748823720000,100.072438,100.078518,100.063368,100.078518,0.03177
1748823780000,100.075703,100.115910,100.075500,100.115910,0.02835
1748823840000,100.104714,100.118349,100.104714,100.114107,0.02142
1748823900000,100.119555,100.119555,100.083867,100.083867,0.01938
1748823960000,100.077818,100.120785,100.077818,100.111725,0.02718
1748824020000,100.111722,100.111722,100.099864,100.099864,0.03372
1748824080000,100.100468,100.105715,100.089882,100.091101,0.01752
1748824140000,100.083238,100.083238,100.064884,100.064884,0.01242
1748824200000,100.069329,100.098168,100.069329,100.098168,0.01993
1748824260000,100.076997,100.105395,100.076997,100.102059,0.02725
1748824320000,100.116380,100.119937,100.100499,100.100499,0.02955
1748824380000,100.098987,100.118047,100.098987,100.118047,0.02076
1748824440000,100.122593,100.122593,100.092971,100.092971,0.01545
1748824500000,100.091761,100.102066,100.091761,100.099335,0.01467
1748824560000,100.095703,100.114444,100.095703,100.114444,0.01524
1748824620000,100.101128,100.107529,100.101128,100.101473,0.02198
1748824680000,100.112066,100.143938,100.106010,100.143938,0.04868
1748824740000,100.145249,100.167091,100.141002,100.159588,0.09525
1748824800000,100.165566,100.165566,100.151496,100.151708,0.05197
1748824860000,100.133285,100.133285,100.094988,100.094988,0.05783
1748824920000,100.091350,100.102810,100.091350,100.101402,0.04497
1748824980000,100.089794,100.107411,100.089794,100.107411,0.02727
1748825040000,100.107411,100.107411,100.093762,100.093762,0.03126
1748825100000,100.096792,100.102854,100.095247,100.101310,0.02682
1748825160000,100.098281,100.103300,100.098234,100.103300,0.02334
1748825220000,100.101270,100.115977,100.101270,100.110328,0.03687
1748825280000,100.113356,100.113356,100.101280,100.105698,0.02502
1748825340000,100.115692,100.115692,100.097374,100.097967,0.04492
1748825400000,100.096669,100.104314,100.065906,100.073683,0.04348
1748825460000,100.067627,100.104261,100.067627,100.104261,0.02476
1748825520000,100.091539,100.128124,100.091539,100.117236,0.03021
1748825580000,100.123294,100.129059,100.107320,100.122372,0.04083
1748825640000,100.126921,100.146656,100.125420,100.146656,0.0555
1748825700000,100.140597,100.143281,100.126989,100.126989,0.05007
1748825760000,100.123960,100.129998,100.120961,100.129998,0.03097
1748825820000,100.119915,100.119915,100.099722,100.099722,0.03084
1748825880000,100.098724,100.114868,100.098724,100.105785,0.02016
1748825940000,100.115685,100.133003,100.115685,100.133003,0.02109
1748826000000,100.124429,100.132037,100.108786,100.108786,0.03753
1748826060000,100.111813,100.179894,100.111813,100.179894,0.02781
1748826120000,100.155656,100.155656,100.136039,100.139051,0.02946
1748826180000,100.133206,100.133206,100.116574,100.116574,0.02316
1748826240000,100.117784,100.125937,100.110191,100.125937,0.01716
1748826300000,100.135021,100.135021,100.106216,100.109553,0.02514
1748826360000,100.106833,100.110281,100.103802,100.105631,0.01809
1748826420000,100.108653,100.108653,100.076293,100.076293,0.01893
1748826480000,100.080221,100.084459,100.061456,100.078494,0.01929
1748826540000,100.079917,100.093604,100.079917,100.093604,0.0202
1748826600000,100.079300,100.079300,100.051293,100.051293,0.03162
1748826660000,100.039205,100.048269,100.036189,100.048269,0.03432
1748826720000,100.033161,100.048491,100.033161,100.036189,0.02405
1748826780000,100.039210,100.064910,100.039207,100.064910,0.02589
1748826840000,100.057563,100.063611,100.057563,100.063386,0.02513
1748826900000,100.069432,100.069432,100.040719,100.040719,0.03033
1748826960000,100.046763,100.046763,100.031650,100.040719,0.03206
1748827020000,100.040719,100.052787,100.034681,100.049772,0.02766
1748827080000,100.052791,100.093253,100.052791,100.092341,0.04071
1748827140000,100.095366,100.095366,100.060415,100.060415,0.04287
1748827200000,100.064258,100.080073,100.061944,100.080073,0.06731
1748827260000,100.089152,100.089152,100.064943,100.064943,0.04666
1748827320000,100.067971,100.067971,100.037728,100.037728,0.02471
1748827380000,100.028869,100.028869,100.009009,100.009009,0.0248
1748827440000,100.012033,100.039237,100.012033,100.039237,0.02779
1748827500000,100.037030,100.049831,100.036219,100.036219,0.04514
1748827560000,100.045292,100.045292,100.033187,100.033196,0.04175
1748827620000,100.037641,100.055876,100.037641,100.055876,0.02608
1748827680000,100.052851,100.054869,100.031691,100.037731,0.03199
1748827740000,100.052854,100.052854,100.040047,100.040963,0.02879
1748827800000,100.029471,100.045490,100.029471,100.045490,0.02079
1748827860000,100.025838,100.047312,100.025533,100.028860,0.02469
1748827920000,100.028647,100.040975,100.028647,100.037344,0.0354
1748827980000,100.033412,100.034014,100.024137,100.024137,0.03635
1748828040000,100.045320,100.045320,100.018082,100.033211,0.0295
1748828100000,100.009011,100.023145,100.009011,100.020119,0.03612
1748828160000,100.005596,100.031934,100.005596,100.031934,0.03899
1748828220000,100.041928,100.070374,100.041928,100.070374,0.05619
1748828280000,100.054323,100.054323,100.030799,100.041302,0.03627
1748828340000,100.050386,100.087675,100.050386,100.087675,0.05199
1748828400000,100.084647,100.111283,100.084647,100.099158,0.03285
1748828460000,100.096128,100.096128,100.060458,100.078849,0.02842
1748828520000,100.063493,100.093808,100.063493,100.084708,0.02934
1748828580000,100.066531,100.109173,100.066531,100.098559,0.03534
1748828640000,100.097953,100.106457,100.084310,100.084310,0.03397
1748828700000,100.068073,100.068073,100.051311,100.051311,0.03693
1748828760000,100.055552,100.062222,100.032930,100.062222,0.0465
1748828820000,100.056163,100.094748,100.056163,100.071615,0.03228
1748828880000,100.076161,100.110727,100.067361,100.101630,0.01842
1748828940000,100.110121,100.110121,100.095897,100.095897,0.05265
1748829000000,100.080221,100.124955,100.080221,100.118597,0.03663
1748829060000,100.114349,100.124689,100.101302,100.124689,0.0329
1748829120000,100.132883,100.149021,100.126500,100.147496,0.03711
1748829180000,100.145672,100.173015,100.120173,100.173015,0.05318
1748829240000,100.157615,100.183732,100.157615,100.183732,0.05687
1748829300000,100.178868,100.178868,100.151538,100.160943,0.03727
1748829360000,100.156387,100.170374,100.155127,100.161530,0.02877
1748829420000,100.162743,100.197106,100.162743,100.197106,0.021
1748829480000,100.181912,100.215339,100.180277,100.215339,0.02889
1748829540000,100.221336,100.236676,100.209246,100.236626,0.0315
1748829600000,100.230543,100.230564,100.181791,100.184833,0.04124
1748829660000,100.172693,100.189362,100.172693,100.189362,0.02727
1748829720000,100.192404,100.209113,100.162007,100.209113,0.03463
1748829780000,100.215407,100.217833,100.199994,100.217833,0.01674
1748829840000,100.219743,100.219756,100.192364,100.207553,0.0195
1748829900000,100.189333,100.207553,100.186235,100.186235,0.03559
1748829960000,100.161094,100.216527,100.158876,100.216527,0.02484
1748830020000,100.201351,100.201351,100.195270,100.196838,0.04074
1748830080000,100.184698,100.189448,100.175633,100.175633,0.03006
1748830140000,100.166525,100.193838,100.166525,100.193838,0.03112
1748830200000,100.181697,100.197394,100.181697,100.197050,0.02994
1748830260000,100.202908,100.205956,100.190733,100.199861,0.02977
1748830320000,100.178619,100.195826,100.166460,100.166460,0.02271
1748830380000,100.178592,100.188551,100.167974,100.186413,0.03627
1748830440000,100.177099,100.188259,100.142213,100.148276,0.02898
1748830500000,100.145244,100.154354,100.145200,100.154298,0.02943
1748830560000,100.145205,100.145205,100.110839,100.131526,0.03648
1748830620000,100.119624,100.133243,100.119624,100.133243,0.03825
1748830680000,100.128490,100.128490,100.109470,100.109470,0.04374
1748830740000,100.096748,100.190773,100.096748,100.190773,0.03854
1748830800000,100.181664,100.221165,100.181664,100.218101,0.03209
1748830860000,100.213459,100.234232,100.192209,100.203860,0.03804
1748830920000,100.188682,100.214710,100.188682,100.206897,0.01561
1748830980000,100.219044,100.219044,100.192820,100.209933,0.01029
1748831040000,100.184052,100.208074,100.184052,100.200164,0.01326
1748831100000,100.185595,100.223263,100.185595,100.209552,0.02307
1748831160000,100.208327,100.235995,100.208327,100.224704,0.0174
1748831220000,100.211647,100.220468,100.204320,100.206181,0.0153
1748831280000,100.187962,100.207752,100.187962,100.207752,0.02022
1748831340000,100.202679,100.214730,100.190123,100.214730,0.0215
1748831400000,100.196509,100.226281,100.196509,100.216489,0.02091
1748831460000,100.197364,100.200103,100.183076,100.194620,0.01824
1748831520000,100.204332,100.207368,100.164835,100.179999,0.02451
1748831580000,100.180907,100.181529,100.167529,100.175733,0.02791
1748831640000,100.166031,100.209173,100.157844,100.209173,0.03572
1748831700000,100.205925,100.228128,100.203671,100.217997,0.01752
1748831760000,100.219216,100.230876,100.219216,100.226791,0.01572
1748831820000,100.237720,100.237720,100.213697,100.215218,0.01666
1748831880000,100.226150,100.228595,100.219156,100.225847,0.01509
1748831940000,100.216134,100.222838,100.216134,100.217062,0.01356
1748832000000,100.226777,100.231639,100.222192,100.226467,0.01032
1748832060000,100.234366,100.238629,100.223101,100.230180,0.01083
1748832120000,100.230695,100.230695,100.201563,100.201563,0.00627
1748832180000,100.190727,100.198915,100.180703,100.180703,0.00966
1748832240000,100.198400,100.198400,100.172604,100.172604,0.01455
1748832300000,100.181314,100.181314,100.165834,100.178695,0.01182
1748832360000,100.181736,100.192279,100.171301,100.178981,0.01677
1748832420000,100.172609,100.172620,100.157122,100.167353,0.02176
1748832480000,100.148546,100.166747,100.139194,100.157401,0.01869
1748832540000,100.145271,100.175622,100.145271,100.175622,0.05135
1748832600000,100.166520,100.210461,100.166520,100.204691,0.03182
1748832660000,100.191638,100.224731,100.191638,100.224731,0.0186
1748832720000,100.223209,100.235685,100.216206,100.234133,0.01777
1748832780000,100.220764,100.240571,100.220764,100.224132,0.01884
1748832840000,100.215632,100.218181,100.204268,100.218181,0.02821
1748832900000,100.224257,100.267093,100.218174,100.267093,0.04218
1748832960000,100.262527,100.295661,100.262527,100.295661,0.03699
1748833020000,100.305104,100.342299,100.305104,100.323146,0.03196
1748833080000,100.329752,100.329752,100.154419,100.169590,0.03996
1748833140000,100.167984,100.167984,100.142472,100.142472,0.04683
1748833200000,100.142472,100.177105,100.142472,100.167389,0.02159
1748833260000,100.175282,100.192375,100.173411,100.173411,0.01392
1748833320000,100.192323,100.192323,100.177084,100.177084,0.02276
1748833380000,100.163728,100.206868,100.091259,100.091259,0.0249
1748833440000,100.097621,100.097621,100.055219,100.076122,0.02066
1748833500000,100.058343,100.092283,100.051369,100.066134,0.03093
1748833560000,100.090370,100.101375,100.090370,100.099830,0.01812
1748833620000,100.102864,100.131603,100.102864,100.115007,0.01503
1748833680000,100.125530,100.146566,100.105875,100.131399,0.02121
1748833740000,100.140499,100.176914,100.124114,100.176914,0.0227
1748833800000,100.158703,100.177787,100.140499,100.142346,0.02953
1748833860000,100.151450,100.167874,100.142346,100.149944,0.01811
1748833920000,100.166333,100.166333,100.149903,100.159006,0.0364
1748833980000,100.155972,100.155972,100.109512,100.109512,0.05234
1748834040000,100.132663,100.147745,100.091003,100.116567,0.0391
1748834100000,100.117995,100.137781,100.101387,100.137781,0.02818
1748834160000,100.122615,100.159805,100.122615,100.159805,0.0245
1748834220000,100.147353,100.164374,100.145821,100.163758,0.02022
1748834280000,100.153746,100.162859,100.146829,100.154324,0.02094
1748834340000,100.172529,100.189883,100.170675,100.171667,0.02794
1748834400000,100.163475,100.189282,100.163475,100.189282,0.02773
1748834460000,100.198388,100.198388,100.169549,100.169549,0.02667
1748834520000,100.175829,100.184737,100.110321,100.112140,0.02685
1748834580000,100.139203,100.149125,100.115459,100.130100,0.03553
1748834640000,100.139103,100.139103,100.100024,100.100024,0.05226
1748834700000,100.108902,100.151358,100.108902,100.143964,0.04173
1748834760000,100.165496,100.165496,100.122136,100.143757,0.02696
1748834820000,100.119506,100.149555,100.116475,100.140759,0.01827
1748834880000,100.125810,100.174086,100.125810,100.156866,0.02023
1748834940000,100.181146,100.194768,100.172040,100.185657,0.05368
1748835000000,100.194768,100.256251,100.179584,100.231686,0.05248
1748835060000,100.252973,100.265722,100.236554,100.236554,0.02858
1748835120000,100.262016,100.263270,100.221353,100.248733,0.04187
1748835180000,100.242559,100.251479,100.230424,100.230424,0.028
1748835240000,100.234593,100.263920,100.228513,100.263920,0.019
1748835300000,100.257835,100.257835,100.216474,100.252944,0.01883
1748835360000,100.231651,100.250554,100.195548,100.225957,0.02732
1748835420000,100.210763,100.238114,100.210763,100.238114,0.03677
1748835480000,100.222910,100.262998,100.222910,100.248711,0.03347
1748835540000,100.230466,100.266978,100.224365,100.266978,0.03654
1748835600000,100.248726,100.256873,100.224393,100.253300,0.04896
1748835660000,100.228970,100.289711,100.228970,100.289711,0.0362
1748835720000,100.297839,100.297839,100.256241,100.256241,0.0451
1748835780000,100.253192,100.288736,100.253177,100.288736,0.05198
1748835840000,100.288736,100.288736,100.237619,100.252821,0.05383
1748835900000,100.234579,100.256591,100.210635,100.234966,0.0516
1748835960000,100.222808,100.257106,100.171162,100.180275,0.02408
1748836020000,100.198496,100.198496,100.151304,100.168106,0.02947
1748836080000,100.140797,100.166591,100.140797,100.144043,0.03729
1748836140000,100.163551,100.163551,100.121034,100.137722,0.02379
1748836200000,100.116500,100.146820,100.083154,100.125583,0.02444
1748836260000,100.107398,100.116507,100.092246,100.105800,0.02191
1748836320000,100.117015,100.168282,100.115779,100.138843,0.04569
1748836380000,100.114892,100.195347,100.114892,100.195347,0.0304
1748836440000,100.171069,100.198315,100.171069,100.195341,0.03726
1748836500000,100.204448,100.225772,100.177132,100.187104,0.0273
1748836560000,100.195388,100.227322,100.195388,100.218959,0.03787
1748836620000,100.230284,100.233689,100.182823,100.182823,0.03726
1748836680000,100.172599,100.184737,100.172536,100.172536,0.04455
1748836740000,100.181636,100.199855,100.172510,100.198310,0.0403
1748836800000,100.176376,100.206718,100.176376,100.204336,0.02768
1748836860000,100.183090,100.219497,100.183090,100.193691,0.04769
1748836920000,100.206037,100.214857,100.194141,100.214857,0.02756
1748836980000,100.196659,100.211830,100.196659,100.211830,0.03385
1748837040000,100.193626,100.227921,100.193626,100.215674,0.01472
1748837100000,100.217884,100.217884,100.173663,100.173663,0.0306
1748837160000,100.164568,100.174820,100.152445,100.169729,0.02802
1748837220000,100.177003,100.178139,100.149722,100.175792,0.01458
1748837280000,100.153886,100.182388,100.149713,100.167902,0.01807
1748837340000,100.149026,100.149026,100.078539,100.081565,0.01588
1748837400000,100.105776,100.108813,100.053036,100.061901,0.01863
1748837460000,100.064924,100.083069,100.010511,100.083069,0.04419
1748837520000,100.080044,100.083069,100.058861,100.070958,0.02757
1748837580000,100.090228,100.113241,100.090228,100.111800,0.04056
1748837640000,100.103842,100.120906,100.102727,100.102727,0.03532
1748837700000,100.099701,100.117165,100.084562,100.087593,0.03192
1748837760000,100.099695,100.099695,100.078499,100.081540,0.03039
1748837820000,100.070865,100.077009,100.063374,100.077009,0.03994
1748837880000,100.081245,100.105360,100.052802,100.055824,0.02775
1748837940000,100.043736,100.119336,100.043736,100.101677,0.01842
1748838000000,100.103188,100.122265,100.101067,100.114989,0.01635
1748838060000,100.117108,100.129912,100.117108,100.129912,0.02542
1748838120000,100.129519,100.143522,100.129519,100.143522,0.0198
1748838180000,100.141316,100.141316,100.126870,100.126870,0.01456
1748838240000,100.126296,100.131451,100.126296,100.126515,0.016
1748838300000,100.124701,100.140106,100.124701,100.127411,0.00855
1748838360000,100.122869,100.150425,100.121948,100.124074,0.01903
1748838420000,100.121649,100.130084,100.120717,100.120717,0.01044
1748838480000,100.122836,100.138280,100.122836,100.138280,0.018
1748838540000,100.136467,100.136467,100.116271,100.134425,0.02106
1748838600000,100.137447,100.140453,100.129861,100.140453,0.032
1748838660000,100.137427,100.143470,100.125306,100.143470,0.02682
1748838720000,100.123414,100.171851,100.123414,100.164662,0.02602
1748838780000,100.164662,100.164662,100.147980,100.154046,0.01873
1748838840000,100.166148,100.166188,100.157106,100.157106,0.03116
1748838900000,100.145814,100.145814,100.121004,100.121004,0.01899
1748838960000,100.120094,100.140474,100.120094,100.134417,0.02005
1748839020000,100.127066,100.127093,100.110215,100.126175,0.01944
1748839080000,100.133428,100.133428,100.059339,100.087150,0.01668
1748839140000,100.084730,100.090569,100.069908,100.070827,0.01143
1748839200000,100.078475,100.078475,100.045231,100.051281,0.01131
1748839260000,100.057324,100.072630,100.057324,100.072630,0.01776
1748839320000,100.076858,100.094075,100.076858,100.094075,0.03237
1748839380000,100.098997,100.108067,100.098584,100.103521,0.01368
1748839440000,100.107054,100.107054,100.084491,100.084491,0.02602
1748839500000,100.078447,100.146807,100.078447,100.146807,0.02917
1748839560000,100.140755,100.146510,100.117750,100.125627,0.01296
1748839620000,100.114951,100.114951,100.073829,100.080271,0.01134
1748839680000,100.080271,100.098021,100.063861,100.080271,0.01038
1748839740000,100.067486,100.093496,100.067486,100.078368,0.00891
1748839800000,100.073926,100.104966,100.073926,100.104966,0.00864
1748839860000,100.113132,100.126749,100.110098,100.126749,0.0102
1748839920000,100.131591,100.146216,100.125483,100.125483,0.02169
1748839980000,100.135160,100.135160,100.112195,100.112195,0.01584
1748840040000,100.096567,100.137001,100.096567,100.137001,0.01218
1748840100000,100.120971,100.138904,100.120971,100.138904,0.01158
1748840160000,100.148192,100.188027,100.148192,100.181382,0.02175
1748840220000,100.181382,100.220437,100.181382,100.189566,0.05355
1748840280000,100.204701,100.204701,100.183019,100.190666,0.04975
1748840340000,100.166445,100.172763,100.151313,100.171035,0.03748
1748840400000,100.165201,100.185785,100.165201,100.185785,0.03203
1748840460000,100.179730,100.200532,100.158516,100.182730,0.02386
1748840520000,100.182422,100.182422,100.155449,100.167568,0.02826
1748840580000,100.176645,100.176645,100.146601,100.161169,0.03354
1748840640000,100.166007,100.170257,100.159116,100.163072,0.02241
1748840700000,100.178203,100.181167,100.157030,100.157030,0.027
1748840760000,100.181755,100.181755,100.152800,100.152800,0.02886
1748840820000,100.180038,100.187525,100.146408,100.170614,0.03463
1748840880000,100.145416,100.164904,100.145416,100.160060,0.01993
1748840940000,100.129810,100.160584,100.122550,100.122554,0.0177
1748841000000,100.119530,100.161898,100.119530,100.146767,0.02247
1748841060000,100.164924,100.170288,100.134866,100.155845,0.01503
1748841120000,100.150005,100.180734,100.149793,100.180734,0.03084
1748841180000,100.194751,100.205384,100.184135,100.193464,0.0449
1748841240000,100.223525,100.234170,100.220413,100.234029,0.03327
1748841300000,100.249086,100.249086,100.224866,100.230981,0.0374
1748841360000,100.234008,100.270430,100.227954,100.270430,0.03987
1748841420000,100.272856,100.272856,100.230981,100.231002,0.03712
1748841480000,100.227974,100.227974,100.182565,100.200175,0.04159
1748841540000,100.194123,100.208919,100.191399,100.205057,0.0406
1748841600000,100.195977,100.195977,100.189046,100.189046,0.03534
1748841660000,100.197813,100.201142,100.188374,100.201142,0.02027
1748841720000,100.193185,100.221114,100.193185,100.221114,0.03189
1748841780000,100.224143,100.235324,100.224143,100.228035,0.01558
1748841840000,100.225308,100.228337,100.213161,100.222350,0.01554
1748841900000,100.200169,100.218337,100.190255,100.190255,0.02807
1748841960000,100.193281,100.201154,100.164508,100.170557,0.02272
1748842020000,100.164508,100.216293,100.164508,100.199323,0.02643
1748842080000,100.205378,100.237107,100.205378,100.237107,0.03685
1748842140000,100.237107,100.237107,100.209846,100.209846,0.03171
